email,full_name,subteam,day,start_time,end_time,room,zoom_url,title,description,speaker
valeriekline@gmail.com,Brianna Pratt,,Day 1,09:00,09:50,,https://zoom.example.com/j/6845604601,Four likely add month my economic.,Develop behavior maybe certain or page lot success throw generation sing upon would sort film organization get receive election describe experience analysis truth piece for must.,Kathleen Berg
pwoods@hotmail.com,Clifford Gay,operations,Day 1,09:00,09:50,,https://zoom.example.com/j/6845604601,Four likely add month my economic.,Develop behavior maybe certain or page lot success throw generation sing upon would sort film organization get receive election describe experience analysis truth piece for must.,Kathleen Berg
gillespietiffany@hotmail.com,Paula Garrett,operations,Day 1,09:00,09:50,,https://zoom.example.com/j/6845604601,Four likely add month my economic.,Develop behavior maybe certain or page lot success throw generation sing upon would sort film organization get receive election describe experience analysis truth piece for must.,Kathleen Berg
lisavega@hotmail.com,Brandy Jackson,,Day 1,09:00,09:50,,https://zoom.example.com/j/6845604601,Four likely add month my economic.,Develop behavior maybe certain or page lot success throw generation sing upon would sort film organization get receive election describe experience analysis truth piece for must.,Kathleen Berg
bautistarobert@yahoo.com,Felicia Taylor,,Day 1,09:00,09:50,,https://zoom.example.com/j/6845604601,Four likely add month my economic.,Develop behavior maybe certain or page lot success throw generation sing upon would sort film organization get receive election describe experience analysis truth piece for must.,Kathleen Berg
bethsmith@gmail.com,Darlene Bates,,Day 1,09:00,09:50,,https://zoom.example.com/j/6845604601,Four likely add month my economic.,Develop behavior maybe certain or page lot success throw generation sing upon would sort film organization get receive election describe experience analysis truth piece for must.,Kathleen Berg
drios@hotmail.com,Stephen Beltran MD,,Day 1,09:00,09:50,,https://zoom.example.com/j/6845604601,Four likely add month my economic.,Develop behavior maybe certain or page lot success throw generation sing upon would sort film organization get receive election describe experience analysis truth piece for must.,Kathleen Berg
jordanrubio@hotmail.com,Jeremy Murphy,,Day 1,09:00,09:50,,https://zoom.example.com/j/6845604601,Four likely add month my economic.,Develop behavior maybe certain or page lot success throw generation sing upon would sort film organization get receive election describe experience analysis truth piece for must.,Kathleen Berg
shannonsteven@yahoo.com,Teresa Valdez,,Day 1,09:00,09:50,,https://zoom.example.com/j/6845604601,Four likely add month my economic.,Develop behavior maybe certain or page lot success throw generation sing upon would sort film organization get receive election describe experience analysis truth piece for must.,Kathleen Berg
tblanchard@gmail.com,Deborah Mitchell,,Day 1,09:00,09:50,,https://zoom.example.com/j/6845604601,Four likely add month my economic.,Develop behavior maybe certain or page lot success throw generation sing upon would sort film organization get receive election describe experience analysis truth piece for must.,Kathleen Berg
kristacampbell@yahoo.com,Cynthia Davis,,Day 1,09:00,09:50,,https://zoom.example.com/j/6845604601,Four likely add month my economic.,Develop behavior maybe certain or page lot success throw generation sing upon would sort film organization get receive election describe experience analysis truth piece for must.,Kathleen Berg
chelsea15@gmail.com,Robert Anderson,finance,Day 1,09:00,09:50,,https://zoom.example.com/j/6845604601,Four likely add month my economic.,Develop behavior maybe certain or page lot success throw generation sing upon would sort film organization get receive election describe experience analysis truth piece for must.,Kathleen Berg
suzannehudson@gmail.com,Carolyn Hays,,Day 1,09:00,09:50,,https://zoom.example.com/j/6845604601,Four likely add month my economic.,Develop behavior maybe certain or page lot success throw generation sing upon would sort film organization get receive election describe experience analysis truth piece for must.,Kathleen Berg
erin87@hotmail.com,Bradley Bates,registration,Day 1,09:00,09:50,,https://zoom.example.com/j/6845604601,Four likely add month my economic.,Develop behavior maybe certain or page lot success throw generation sing upon would sort film organization get receive election describe experience analysis truth piece for must.,Kathleen Berg
fowlerjamie@yahoo.com,Vanessa Oneill,finance,Day 1,09:00,09:50,,https://zoom.example.com/j/6845604601,Four likely add month my economic.,Develop behavior maybe certain or page lot success throw generation sing upon would sort film organization get receive election describe experience analysis truth piece for must.,Kathleen Berg
davidfields@hotmail.com,Melanie Vang,,Day 1,09:00,09:50,,https://zoom.example.com/j/6845604601,Four likely add month my economic.,Develop behavior maybe certain or page lot success throw generation sing upon would sort film organization get receive election describe experience analysis truth piece for must.,Kathleen Berg
jarvischristopher@hotmail.com,Willie Rodriguez,,Day 1,09:00,09:50,,https://zoom.example.com/j/6845604601,Four likely add month my economic.,Develop behavior maybe certain or page lot success throw generation sing upon would sort film organization get receive election describe experience analysis truth piece for must.,Kathleen Berg
michaeljones@yahoo.com,Eddie Rodriguez,logistics,Day 1,09:00,09:50,,https://zoom.example.com/j/6845604601,Four likely add month my economic.,Develop behavior maybe certain or page lot success throw generation sing upon would sort film organization get receive election describe experience analysis truth piece for must.,Kathleen Berg
elizabethbanks@gmail.com,Erin Howard,,Day 1,09:00,09:50,,https://zoom.example.com/j/6845604601,Four likely add month my economic.,Develop behavior maybe certain or page lot success throw generation sing upon would sort film organization get receive election describe experience analysis truth piece for must.,Kathleen Berg
schmidtsean@yahoo.com,Kelly Perez,,Day 1,09:00,09:50,,https://zoom.example.com/j/6845604601,Four likely add month my economic.,Develop behavior maybe certain or page lot success throw generation sing upon would sort film organization get receive election describe experience analysis truth piece for must.,Kathleen Berg
brittanyriddle@gmail.com,Shane Guerrero,technology,Day 1,09:00,09:50,,https://zoom.example.com/j/6845604601,Four likely add month my economic.,Develop behavior maybe certain or page lot success throw generation sing upon would sort film organization get receive election describe experience analysis truth piece for must.,Kathleen Berg
erica47@hotmail.com,Joseph Rowe,security,Day 1,09:00,09:50,,https://zoom.example.com/j/6845604601,Four likely add month my economic.,Develop behavior maybe certain or page lot success throw generation sing upon would sort film organization get receive election describe experience analysis truth piece for must.,Kathleen Berg
heatherbrooks@gmail.com,Brenda Serrano,,Day 1,09:00,09:50,,https://zoom.example.com/j/6845604601,Four likely add month my economic.,Develop behavior maybe certain or page lot success throw generation sing upon would sort film organization get receive election describe experience analysis truth piece for must.,Kathleen Berg
andersoncolleen@yahoo.com,Amanda Warner,,Day 1,09:00,09:50,,https://zoom.example.com/j/6845604601,Four likely add month my economic.,Develop behavior maybe certain or page lot success throw generation sing upon would sort film organization get receive election describe experience analysis truth piece for must.,Kathleen Berg
jameslarson@hotmail.com,Frederick Jones,,Day 1,09:00,09:50,,https://zoom.example.com/j/6845604601,Four likely add month my economic.,Develop behavior maybe certain or page lot success throw generation sing upon would sort film organization get receive election describe experience analysis truth piece for must.,Kathleen Berg
johnjones@hotmail.com,Donna Lopez DDS,,Day 1,09:00,09:50,,https://zoom.example.com/j/6845604601,Four likely add month my economic.,Develop behavior maybe certain or page lot success throw generation sing upon would sort film organization get receive election describe experience analysis truth piece for must.,Kathleen Berg
loriscott@gmail.com,Stacey Spencer,,Day 1,09:00,09:50,,https://zoom.example.com/j/6845604601,Four likely add month my economic.,Develop behavior maybe certain or page lot success throw generation sing upon would sort film organization get receive election describe experience analysis truth piece for must.,Kathleen Berg
david73@hotmail.com,James Murillo,,Day 1,09:00,09:50,,https://zoom.example.com/j/6845604601,Four likely add month my economic.,Develop behavior maybe certain or page lot success throw generation sing upon would sort film organization get receive election describe experience analysis truth piece for must.,Kathleen Berg
gjacobson@hotmail.com,Chelsea Espinoza,,Day 1,09:00,09:50,,https://zoom.example.com/j/6845604601,Four likely add month my economic.,Develop behavior maybe certain or page lot success throw generation sing upon would sort film organization get receive election describe experience analysis truth piece for must.,Kathleen Berg
vanessashannon@yahoo.com,Wayne Brewer,,Day 1,09:00,09:50,,https://zoom.example.com/j/6845604601,Four likely add month my economic.,Develop behavior maybe certain or page lot success throw generation sing upon would sort film organization get receive election describe experience analysis truth piece for must.,Kathleen Berg
pfletcher@yahoo.com,Brent Garcia,,Day 1,09:00,09:50,,https://zoom.example.com/j/6845604601,Four likely add month my economic.,Develop behavior maybe certain or page lot success throw generation sing upon would sort film organization get receive election describe experience analysis truth piece for must.,Kathleen Berg
audrey08@yahoo.com,Gary Brown,,Day 1,09:00,09:50,,https://zoom.example.com/j/6845604601,Four likely add month my economic.,Develop behavior maybe certain or page lot success throw generation sing upon would sort film organization get receive election describe experience analysis truth piece for must.,Kathleen Berg
davidwilson@gmail.com,Brandy Hamilton,,Day 1,09:00,09:50,,https://zoom.example.com/j/6845604601,Four likely add month my economic.,Develop behavior maybe certain or page lot success throw generation sing upon would sort film organization get receive election describe experience analysis truth piece for must.,Kathleen Berg
richard09@yahoo.com,Beth Smith,,Day 1,09:00,09:50,,https://zoom.example.com/j/6845604601,Four likely add month my economic.,Develop behavior maybe certain or page lot success throw generation sing upon would sort film organization get receive election describe experience analysis truth piece for must.,Kathleen Berg
audrey99@hotmail.com,Troy Henderson,,Day 1,09:00,09:50,,https://zoom.example.com/j/6845604601,Four likely add month my economic.,Develop behavior maybe certain or page lot success throw generation sing upon would sort film organization get receive election describe experience analysis truth piece for must.,Kathleen Berg
brian69@gmail.com,Roberto Walsh,technology,Day 1,09:00,09:50,,https://zoom.example.com/j/6845604601,Four likely add month my economic.,Develop behavior maybe certain or page lot success throw generation sing upon would sort film organization get receive election describe experience analysis truth piece for must.,Kathleen Berg
pereztammy@gmail.com,Christina Ibarra,,Day 1,09:00,09:50,,https://zoom.example.com/j/6845604601,Four likely add month my economic.,Develop behavior maybe certain or page lot success throw generation sing upon would sort film organization get receive election describe experience analysis truth piece for must.,Kathleen Berg
carrierubio@hotmail.com,David Charles,,Day 1,09:00,09:50,,https://zoom.example.com/j/6845604601,Four likely add month my economic.,Develop behavior maybe certain or page lot success throw generation sing upon would sort film organization get receive election describe experience analysis truth piece for must.,Kathleen Berg
dunlaprodney@hotmail.com,Chad Santiago,,Day 1,09:00,09:50,,https://zoom.example.com/j/6845604601,Four likely add month my economic.,Develop behavior maybe certain or page lot success throw generation sing upon would sort film organization get receive election describe experience analysis truth piece for must.,Kathleen Berg
coffeytara@yahoo.com,Miss Sarah Davis,,Day 1,09:00,09:50,,https://zoom.example.com/j/6845604601,Four likely add month my economic.,Develop behavior maybe certain or page lot success throw generation sing upon would sort film organization get receive election describe experience analysis truth piece for must.,Kathleen Berg
wwilcox@yahoo.com,Jesse Hamilton,,Day 1,09:00,09:50,,https://zoom.example.com/j/6845604601,Four likely add month my economic.,Develop behavior maybe certain or page lot success throw generation sing upon would sort film organization get receive election describe experience analysis truth piece for must.,Kathleen Berg
smacdonald@yahoo.com,Tyler Sims,,Day 1,09:00,09:50,,https://zoom.example.com/j/6845604601,Four likely add month my economic.,Develop behavior maybe certain or page lot success throw generation sing upon would sort film organization get receive election describe experience analysis truth piece for must.,Kathleen Berg
linda23@gmail.com,Kevin Harmon,,Day 1,09:00,09:50,,https://zoom.example.com/j/6845604601,Four likely add month my economic.,Develop behavior maybe certain or page lot success throw generation sing upon would sort film organization get receive election describe experience analysis truth piece for must.,Kathleen Berg
fraymond@gmail.com,Ian Wilkins,security,Day 1,09:00,09:50,,https://zoom.example.com/j/6845604601,Four likely add month my economic.,Develop behavior maybe certain or page lot success throw generation sing upon would sort film organization get receive election describe experience analysis truth piece for must.,Kathleen Berg
john97@yahoo.com,Mark David,,Day 1,09:00,09:50,,https://zoom.example.com/j/6845604601,Four likely add month my economic.,Develop behavior maybe certain or page lot success throw generation sing upon would sort film organization get receive election describe experience analysis truth piece for must.,Kathleen Berg
qperez@gmail.com,Erika Church,registration,Day 1,09:00,09:50,,https://zoom.example.com/j/6845604601,Four likely add month my economic.,Develop behavior maybe certain or page lot success throw generation sing upon would sort film organization get receive election describe experience analysis truth piece for must.,Kathleen Berg
alicia42@gmail.com,John Gray,,Day 1,09:00,09:50,,https://zoom.example.com/j/6845604601,Four likely add month my economic.,Develop behavior maybe certain or page lot success throw generation sing upon would sort film organization get receive election describe experience analysis truth piece for must.,Kathleen Berg
sherry72@yahoo.com,Casey Garcia,,Day 1,09:00,09:50,,https://zoom.example.com/j/6845604601,Four likely add month my economic.,Develop behavior maybe certain or page lot success throw generation sing upon would sort film organization get receive election describe experience analysis truth piece for must.,Kathleen Berg
danielletaylor@hotmail.com,Xavier Smith III,,Day 1,09:00,09:50,,https://zoom.example.com/j/6845604601,Four likely add month my economic.,Develop behavior maybe certain or page lot success throw generation sing upon would sort film organization get receive election describe experience analysis truth piece for must.,Kathleen Berg
murphykimberly@gmail.com,Donald Weber,,Day 1,09:00,09:50,,https://zoom.example.com/j/6845604601,Four likely add month my economic.,Develop behavior maybe certain or page lot success throw generation sing upon would sort film organization get receive election describe experience analysis truth piece for must.,Kathleen Berg
hornetimothy@gmail.com,Kristopher Lang,logistics,Day 1,09:00,09:50,,https://zoom.example.com/j/6845604601,Four likely add month my economic.,Develop behavior maybe certain or page lot success throw generation sing upon would sort film organization get receive election describe experience analysis truth piece for must.,Kathleen Berg
wbowen@gmail.com,Kevin Webb,technology,Day 1,09:00,09:50,,https://zoom.example.com/j/6845604601,Four likely add month my economic.,Develop behavior maybe certain or page lot success throw generation sing upon would sort film organization get receive election describe experience analysis truth piece for must.,Kathleen Berg
mcintoshjason@gmail.com,William Carlson,,Day 1,09:00,09:50,,https://zoom.example.com/j/6845604601,Four likely add month my economic.,Develop behavior maybe certain or page lot success throw generation sing upon would sort film organization get receive election describe experience analysis truth piece for must.,Kathleen Berg
jessica84@hotmail.com,Robert Foster,,Day 1,09:00,09:50,,https://zoom.example.com/j/6845604601,Four likely add month my economic.,Develop behavior maybe certain or page lot success throw generation sing upon would sort film organization get receive election describe experience analysis truth piece for must.,Kathleen Berg
kevingates@gmail.com,Bruce Rodriguez,,Day 1,09:00,09:50,,https://zoom.example.com/j/6845604601,Four likely add month my economic.,Develop behavior maybe certain or page lot success throw generation sing upon would sort film organization get receive election describe experience analysis truth piece for must.,Kathleen Berg
fcarr@hotmail.com,Ronald Bradford,operations,Day 1,09:00,09:50,,https://zoom.example.com/j/6845604601,Four likely add month my economic.,Develop behavior maybe certain or page lot success throw generation sing upon would sort film organization get receive election describe experience analysis truth piece for must.,Kathleen Berg
brian50@yahoo.com,Shannon Wright,,Day 1,09:00,09:50,,https://zoom.example.com/j/6845604601,Four likely add month my economic.,Develop behavior maybe certain or page lot success throw generation sing upon would sort film organization get receive election describe experience analysis truth piece for must.,Kathleen Berg
isutton@gmail.com,Stephen Larsen,technology,Day 1,09:00,09:50,,https://zoom.example.com/j/6845604601,Four likely add month my economic.,Develop behavior maybe certain or page lot success throw generation sing upon would sort film organization get receive election describe experience analysis truth piece for must.,Kathleen Berg
martinjennifer@hotmail.com,Wendy Hansen,technology,Day 1,09:00,09:50,,https://zoom.example.com/j/6845604601,Four likely add month my economic.,Develop behavior maybe certain or page lot success throw generation sing upon would sort film organization get receive election describe experience analysis truth piece for must.,Kathleen Berg
duncanchristopher@gmail.com,Regina Rodriguez,,Day 1,09:00,09:50,,https://zoom.example.com/j/6845604601,Four likely add month my economic.,Develop behavior maybe certain or page lot success throw generation sing upon would sort film organization get receive election describe experience analysis truth piece for must.,Kathleen Berg
evega@hotmail.com,Justin Quinn,,Day 1,09:00,09:50,,https://zoom.example.com/j/6845604601,Four likely add month my economic.,Develop behavior maybe certain or page lot success throw generation sing upon would sort film organization get receive election describe experience analysis truth piece for must.,Kathleen Berg
